source_file,dataset,model,model_seed,reference_label,candidate_label,layer,cka,rsa_spearman,rsa_defined,samples,reference_features,candidate_features
results/stage3/layerwise/confirmatory/raw/seed-3/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,3,bp,fixedpred,5,0.9952244830605506,0.9939543953709452,True,1000,10,10
results/stage3/layerwise/confirmatory/raw/seed-3/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,3,bp,strict,0,0.9872854607036116,0.953634286451558,True,1000,1176,1176
results/stage3/layerwise/confirmatory/raw/seed-3/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,3,bp,strict,1,0.9712007852643024,0.9371944507536926,True,1000,400,400
results/stage3/layerwise/confirmatory/raw/seed-3/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,3,bp,strict,3,0.971066443837454,0.954531813345972,True,1000,120,120
results/stage3/layerwise/confirmatory/raw/seed-3/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,3,bp,strict,4,0.9791897086169464,0.9709862837018328,True,1000,84,84
results/stage3/layerwise/confirmatory/raw/seed-3/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,3,bp,strict,5,0.9800622014472948,0.9765188467607624,True,1000,10,10
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,4,bp,exact,0,1.0,0.9999999999999998,True,1000,1176,1176
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,4,bp,exact,1,1.0,0.9999999999999998,True,1000,400,400
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,4,bp,exact,3,1.0,0.9999999999999998,True,1000,120,120
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,4,bp,exact,4,1.0,0.9999999999999998,True,1000,84,84
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,4,bp,exact,5,1.0,0.9999999999999998,True,1000,10,10
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,4,bp,fixedpred,0,0.9952891216436036,0.9957797185108032,True,1000,1176,1176
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,4,bp,fixedpred,1,0.9949577889237822,0.980006724833225,True,1000,400,400
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,4,bp,fixedpred,3,0.9884505730065511,0.9791977781496336,True,1000,120,120
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,4,bp,fixedpred,4,0.9928354803094218,0.9894625128681198,True,1000,84,84
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,4,bp,fixedpred,5,0.9935720884345388,0.9923504456102256,True,1000,10,10
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,4,bp,strict,0,0.9888407003897928,0.9842651180602552,True,1000,1176,1176
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,4,bp,strict,1,0.9838747207091102,0.9190963299140004,True,1000,400,400
