model_seed,batch_index,arm,component,zero_relation,cosine,relative_l2,max_abs,reference_norm,candidate_norm,finite,passed,comparison_kind
1,1,joint_vjp,torch_cpu_rng,,,,,,,True,True,exact_state
1,1,joint_vjp,torch_device_rng,,,,,,,True,True,exact_state
1,1,joint_vjp,observer_payload,,,,,,,True,True,exact_state
1,1,joint_vjp,structural_contract,,,,,,,True,True,exact_state
1,2,fixedpred,input,nonzero,0.9999999999999958,0.0,0.0,152.91439869860565,152.91439869860565,True,True,input_after_execution
1,2,fixedpred,target,nonzero,1.0000000000000002,0.0,0.0,83.31266410336426,83.31266410336426,True,True,target_after_execution
1,2,fixedpred,optimizer_scalar_state,,,,,,,True,True,exact_state
1,2,fixedpred,python_rng,,,,,,,True,True,exact_state
1,2,fixedpred,numpy_rng,,,,,,,True,True,exact_state
1,2,fixedpred,torch_cpu_rng,,,,,,,True,True,exact_state
1,2,fixedpred,torch_device_rng,,,,,,,True,True,exact_state
1,2,fixedpred,observer_payload,,,,,,,True,True,exact_state
1,2,fixedpred,structural_contract,,,,,,,True,True,exact_state
1,2,joint_vjp,input,nonzero,0.9999999999999958,0.0,0.0,152.91439869860565,152.91439869860565,True,True,input_after_execution
1,2,joint_vjp,target,nonzero,1.0000000000000002,0.0,0.0,83.31266410336426,83.31266410336426,True,True,target_after_execution
1,2,joint_vjp,optimizer_scalar_state,,,,,,,True,True,exact_state
1,2,joint_vjp,python_rng,,,,,,,True,True,exact_state
1,2,joint_vjp,numpy_rng,,,,,,,True,True,exact_state
1,2,joint_vjp,torch_cpu_rng,,,,,,,True,True,exact_state
1,2,joint_vjp,torch_device_rng,,,,,,,True,True,exact_state
1,2,joint_vjp,observer_payload,,,,,,,True,True,exact_state
1,2,joint_vjp,structural_contract,,,,,,,True,True,exact_state
1,3,fixedpred,input,nonzero,0.9999999999999968,0.0,0.0,147.12422083328755,147.12422083328755,True,True,input_after_execution
1,3,fixedpred,target,nonzero,1.0,0.0,0.0,84.84692098125895,84.84692098125895,True,True,target_after_execution
1,3,fixedpred,optimizer_scalar_state,,,,,,,True,True,exact_state
1,3,fixedpred,python_rng,,,,,,,True,True,exact_state
1,3,fixedpred,numpy_rng,,,,,,,True,True,exact_state
