model_seed,batch_index,arm,component,zero_relation,cosine,relative_l2,max_abs,reference_norm,candidate_norm,finite,passed,comparison_kind
0,1,fixedpred,parameter:5.weight,nonzero,1.0000000000000009,0.0,0.0,1.8204448955716404,1.8204448955716404,True,True,parameter_after_optimizer_step
0,1,joint_vjp,gradient:0.0.bias,nonzero,0.9999999999999998,0.0,0.0,0.004353491738409489,0.004353491738409489,True,True,endpoint_gradient
0,1,joint_vjp,gradient:0.0.weight,nonzero,1.0,0.0,0.0,0.018255647772652775,0.018255647772652775,True,True,endpoint_gradient
0,1,joint_vjp,gradient:1.0.bias,nonzero,1.0,0.0,0.0,0.00974038837962322,0.00974038837962322,True,True,endpoint_gradient
0,1,joint_vjp,gradient:1.0.weight,nonzero,0.9999999999999993,0.0,0.0,0.0429993144376608,0.0429993144376608,True,True,endpoint_gradient
0,1,joint_vjp,gradient:3.0.bias,nonzero,1.0000000000000002,0.0,0.0,0.026839046761403095,0.026839046761403095,True,True,endpoint_gradient
0,1,joint_vjp,gradient:3.0.weight,nonzero,0.9999999999999848,0.0,0.0,0.09175109658194287,0.09175109658194287,True,True,endpoint_gradient
0,1,joint_vjp,gradient:4.0.bias,nonzero,0.9999999999999998,0.0,0.0,0.04748802587024311,0.04748802587024311,True,True,endpoint_gradient
0,1,joint_vjp,gradient:4.0.weight,nonzero,0.9999999999999982,0.0,0.0,0.05256478199635848,0.05256478199635848,True,True,endpoint_gradient
0,1,joint_vjp,gradient:5.bias,nonzero,1.0,0.0,0.0,0.08411243345944432,0.08411243345944432,True,True,endpoint_gradient
0,1,joint_vjp,gradient:5.weight,nonzero,1.0,0.0,0.0,0.056579772819487104,0.056579772819487104,True,True,endpoint_gradient
0,1,joint_vjp,parameter:0.0.bias,nonzero,1.0,0.0,0.0,0.3551041898338194,0.3551041898338194,True,True,parameter_after_optimizer_step
0,1,joint_vjp,parameter:0.0.weight,nonzero,1.0,0.0,0.0,1.416249751724016,1.416249751724016,True,True,parameter_after_optimizer_step
