model_seed,batch_index,parameter,cosine,relative_l2,max_abs
1,2,4.0.weight,0.9999999999999983,3.363856534443331e-15,1.9081958235744878e-17
1,2,5.bias,1.0,0.0,0.0
1,2,5.weight,1.0000000000000007,0.0,0.0
2,0,0.0.bias,1.0000000000000002,2.595557855544823e-13,1.5742615544489524e-15
2,0,0.0.weight,1.0,1.784357877038813e-13,9.217886870471759e-16
2,0,1.0.bias,1.0,2.1028340157070182e-14,2.2898349882893854e-16
2,0,1.0.weight,0.9999999999999997,2.0390111297383182e-14,1.22514845490862e-16
2,0,3.0.bias,0.9999999999999999,6.412035289366632e-15,8.711564455921028e-17
2,0,3.0.weight,1.000000000000001,5.527223684627544e-15,2.2985086056692694e-17
2,0,4.0.bias,1.0,3.184512858648089e-15,1.0928757898653885e-16
2,0,4.0.weight,1.0000000000000004,2.5960804621329814e-15,1.8756697583999227e-17
2,0,5.bias,1.0000000000000002,0.0,0.0
2,0,5.weight,1.0000000000000002,0.0,0.0
2,1,0.0.bias,0.9999999999999999,1.988031324444115e-13,1.35828848168984e-15
2,1,0.0.weight,0.9999999999999999,1.7563833635447932e-13,8.461113754076877e-16
2,1,1.0.bias,0.9999999999999999,5.606615794548694e-14,8.144526719711109e-16
2,1,1.0.weight,0.9999999999999994,3.0231325302773375e-14,2.259477327459791e-16
2,1,3.0.bias,1.0,5.799199511538132e-15,6.331740687315346e-17
2,1,3.0.weight,0.9999999999999974,4.606840300388065e-15,2.677979366039196e-17
2,1,4.0.bias,1.0000000000000002,2.873817670431138e-15,8.586881206085195e-17
2,1,4.0.weight,1.0000000000000004,2.239105948391382e-15,1.1438332919722072e-17
2,1,5.bias,0.9999999999999999,0.0,0.0
2,1,5.weight,1.0000000000000002,0.0,0.0
2,2,0.0.bias,0.9999999999999998,6.458123785586314e-14,5.895891413976173e-16
2,2,0.0.weight,1.0,1.585877037131399e-13,7.32920668600201e-16
2,2,1.0.bias,1.0,5.226851768967365e-14,5.421010862427522e-16
2,2,1.0.weight,1.0000000000000004,3.1086931241301084e-14,1.8009275711342032e-16
2,2,3.0.bias,1.0000000000000004,7.075839510695704e-15,8.565197162635485e-17
2,2,3.0.weight,1.0000000000000022,5.570937559428194e-15,2.0450763478507827e-17
2,2,4.0.bias,0.9999999999999999,3.791206103488929e-15,9.454242944073599e-17
2,2,4.0.weight,0.9999999999999999,2.8698313984999613e-15,1.6159694567717542e-17
2,2,5.bias,0.9999999999999998,0.0,0.0
2,2,5.weight,1.0000000000000004,0.0,0.0
