torch2pc_commit,torch_version,torch_hip_version,cpu_thread_count,visible_rocm_devices,model_architecture,batch_size,benchmark_schema_id,observer_schema_id,key,lane,arm,model_seed,batch_index,execution_order,source_git_commit,source_git_branch,experiment_image,device_name,dtype,reference_baseline_rss_bytes,reference_peak_rss_bytes,reference_final_rss_bytes,reference_vm_hwm_bytes,candidate_baseline_rss_bytes,candidate_peak_rss_bytes,candidate_final_rss_bytes,candidate_vm_hwm_bytes,reference_incremental_peak_rss_bytes,candidate_incremental_peak_rss_bytes,reference_baseline_allocated_bytes,candidate_baseline_allocated_bytes,reference_peak_allocated_bytes,candidate_peak_allocated_bytes,reference_current_allocated_bytes,candidate_current_allocated_bytes,reference_incremental_peak_allocated_bytes,candidate_incremental_peak_allocated_bytes,reference_baseline_reserved_bytes,candidate_baseline_reserved_bytes,reference_peak_reserved_bytes,candidate_peak_reserved_bytes,reference_current_reserved_bytes,candidate_current_reserved_bytes,reference_incremental_peak_reserved_bytes,candidate_incremental_peak_reserved_bytes,candidate_payload_bytes,candidate_payload_records,candidate_payload_bytes_by_role,candidate_payload_bytes_by_layer,paired_peak_memory_difference_bytes,memory_accounting_residual_bytes,passed_structure
b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,cpu:fixedpred:s2:b1,cpu,fixedpred,2,1,on_then_off,59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,cpu,torch.float64,928137216,1059487744,1014632448,1059446784,922615808,1067700224,1024065536,1067593728,131350528,145084416,,,,,,,,,,,,,,,,,11046912,12,"{""layer_input"": 6561792, ""layer_output"": 4485120}","{""0"": 4505600, ""1"": 3227648, ""2"": 1638400, ""3"": 1064960, ""4"": 417792, ""5"": 192512}",13733888,2686976,True
b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,cpu:joint_vjp:s2:b1,cpu,joint_vjp,2,1,off_then_on,59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,cpu,torch.float64,902463488,995422208,955625472,995270656,916107264,1019367424,979546112,1019260928,92958720,103260160,,,,,,,,,,,,,,,,,11046912,12,"{""layer_input"": 6561792, ""layer_output"": 4485120}","{""0"": 4505600, ""1"": 3227648, ""2"": 1638400, ""3"": 1064960, ""4"": 417792, ""5"": 192512}",10301440,-745472,True
b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,cpu:fixedpred:s2:b2,cpu,fixedpred,2,2,off_then_on,59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,cpu,torch.float64,898949120,1031303168,987201536,1031262208,915546112,1058873344,1015574528,1058709504,132354048,143327232,,,,,,,,,,,,,,,,,11046912,12,"{""layer_input"": 6561792, ""layer_output"": 4485120}","{""0"": 4505600, ""1"": 3227648, ""2"": 1638400, ""3"": 1064960, ""4"": 417792, ""5"": 192512}",10973184,-73728,True
b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,cpu:joint_vjp:s2:b2,cpu,joint_vjp,2,2,on_then_off,59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,cpu,torch.float64,928194560,1021759488,982007808,1021652992,900030464,1002905600,962928640,1002799104,93564928,102875136,,,,,,,,,,,,,,,,,11046912,12,"{""layer_input"": 6561792, ""layer_output"": 4485120}","{""0"": 4505600, ""1"": 3227648, ""2"": 1638400, ""3"": 1064960, ""4"": 417792, ""5"": 192512}",9310208,-1736704,True
b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,cpu:fixedpred:s2:b3,cpu,fixedpred,2,3,on_then_off,59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,cpu,torch.float64,899895296,1029201920,988254208,1029160960,899284992,1051045888,1001299968,1051021312,129306624,151760896,,,,,,,,,,,,,,,,,11046912,12,"{""layer_input"": 6561792, ""layer_output"": 4485120}","{""0"": 4505600, ""1"": 3227648, ""2"": 1638400, ""3"": 1064960, ""4"": 417792, ""5"": 192512}",22454272,11407360,True
b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,cpu:joint_vjp:s2:b3,cpu,joint_vjp,2,3,off_then_on,59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,cpu,torch.float64,915345408,1008406528,968638464,1008365568,899883008,1002872832,963010560,1002831872,93061120,102989824,,,,,,,,,,,,,,,,,11046912,12,"{""layer_input"": 6561792, ""layer_output"": 4485120}","{""0"": 4505600, ""1"": 3227648, ""2"": 1638400, ""3"": 1064960, ""4"": 417792, ""5"": 192512}",9928704,-1118208,True
b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,cpu:fixedpred:s2:b4,cpu,fixedpred,2,4,off_then_on,59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,cpu,torch.float64,899178496,1031753728,987959296,1031663616,915968000,1059692544,1018695680,1059536896,132575232,143724544,,,,,,,,,,,,,,,,,11046912,12,"{""layer_input"": 6561792, ""layer_output"": 4485120}","{""0"": 4505600, ""1"": 3227648, ""2"": 1638400, ""3"": 1064960, ""4"": 417792, ""5"": 192512}",11149312,102400,True
b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,cpu:joint_vjp:s2:b4,cpu,joint_vjp,2,4,on_then_off,59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,cpu,torch.float64,915628032,1008222208,968454144,1008181248,897167360,1000271872,960286720,1000230912,92594176,103104512,,,,,,,,,,,,,,,,,11046912,12,"{""layer_input"": 6561792, ""layer_output"": 4485120}","{""0"": 4505600, ""1"": 3227648, ""2"": 1638400, ""3"": 1064960, ""4"": 417792, ""5"": 192512}",10510336,-536576,True
b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,cpu:fixedpred:s2:b5,cpu,fixedpred,2,5,on_then_off,59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,cpu,torch.float64,916094976,1061666816,956477440,1061494784,915664896,1058930688,1016688640,1058775040,145571840,143265792,,,,,,,,,,,,,,,,,11046912,12,"{""layer_input"": 6561792, ""layer_output"": 4485120}","{""0"": 4505600, ""1"": 3227648, ""2"": 1638400, ""3"": 1064960, ""4"": 417792, ""5"": 192512}",-2306048,-13352960,True
b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,cpu:joint_vjp:s2:b5,cpu,joint_vjp,2,5,off_then_on,59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,cpu,torch.float64,927686656,1021263872,981512192,1021157376,927711232,1032454144,992632832,1032347648,93577216,104742912,,,,,,,,,,,,,,,,,11046912,12,"{""layer_input"": 6561792, ""layer_output"": 4485120}","{""0"": 4505600, ""1"": 3227648, ""2"": 1638400, ""3"": 1064960, ""4"": 417792, ""5"": 192512}",11165696,118784,True
b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,cpu:fixedpred:s2:b6,cpu,fixedpred,2,6,off_then_on,59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,cpu,torch.float64,915267584,1044508672,1000775680,1044353024,905404416,1045823488,1004883968,1045667840,129241088,140419072,,,,,,,,,,,,,,,,,11046912,12,"{""layer_input"": 6561792, ""layer_output"": 4485120}","{""0"": 4505600, ""1"": 3227648, ""2"": 1638400, ""3"": 1064960, ""4"": 417792, ""5"": 192512}",11177984,131072,True
b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,cpu:joint_vjp:s2:b6,cpu,joint_vjp,2,6,on_then_off,59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,cpu,torch.float64,899813376,992108544,952315904,992067584,915664896,1019416576,979578880,1019310080,92295168,103751680,,,,,,,,,,,,,,,,,11046912,12,"{""layer_input"": 6561792, ""layer_output"": 4485120}","{""0"": 4505600, ""1"": 3227648, ""2"": 1638400, ""3"": 1064960, ""4"": 417792, ""5"": 192512}",11456512,409600,True
b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,cpu:fixedpred:s2:b7,cpu,fixedpred,2,7,on_then_off,59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,cpu,torch.float64,916008960,1058082816,1008361472,1057869824,927637504,1070776320,1029312512,1070620672,142073856,143138816,,,,,,,,,,,,,,,,,11046912,12,"{""layer_input"": 6561792, ""layer_output"": 4485120}","{""0"": 4505600, ""1"": 3227648, ""2"": 1638400, ""3"": 1064960, ""4"": 417792, ""5"": 192512}",1064960,-9981952,True
b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,cpu:joint_vjp:s2:b7,cpu,joint_vjp,2,7,off_then_on,59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,cpu,torch.float64,909987840,1002418176,962588672,1002311680,910192640,1013387264,973422592,1013346304,92430336,103194624,,,,,,,,,,,,,,,,,11046912,12,"{""layer_input"": 6561792, ""layer_output"": 4485120}","{""0"": 4505600, ""1"": 3227648, ""2"": 1638400, ""3"": 1064960, ""4"": 417792, ""5"": 192512}",10764288,-282624,True
b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,cpu:fixedpred:s2:b8,cpu,fixedpred,2,8,off_then_on,59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,cpu,torch.float64,909824000,1041977344,999432192,1041887232,898048000,1039241216,995250176,1039200256,132153344,141193216,,,,,,,,,,,,,,,,,11046912,12,"{""layer_input"": 6561792, ""layer_output"": 4485120}","{""0"": 4505600, ""1"": 3227648, ""2"": 1638400, ""3"": 1064960, ""4"": 417792, ""5"": 192512}",9039872,-2007040,True
b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,cpu:joint_vjp:s2:b8,cpu,joint_vjp,2,8,on_then_off,59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,cpu,torch.float64,916434944,1008996352,969236480,1008955392,916291584,1019543552,979722240,1019437056,92561408,103251968,,,,,,,,,,,,,,,,,11046912,12,"{""layer_input"": 6561792, ""layer_output"": 4485120}","{""0"": 4505600, ""1"": 3227648, ""2"": 1638400, ""3"": 1064960, ""4"": 417792, ""5"": 192512}",10690560,-356352,True
b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,cpu:fixedpred:s2:b9,cpu,fixedpred,2,9,on_then_off,59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,cpu,torch.float64,927686656,1060102144,1018392576,1060012032,897896448,1038168064,995905536,1038012416,132415488,140271616,,,,,,,,,,,,,,,,,11046912,12,"{""layer_input"": 6561792, ""layer_output"": 4485120}","{""0"": 4505600, ""1"": 3227648, ""2"": 1638400, ""3"": 1064960, ""4"": 417792, ""5"": 192512}",7856128,-3190784,True
b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,cpu:joint_vjp:s2:b9,cpu,joint_vjp,2,9,off_then_on,59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,cpu,torch.float64,923058176,1016008704,976314368,1015967744,915861504,1019150336,979312640,1019043840,92950528,103288832,,,,,,,,,,,,,,,,,11046912,12,"{""layer_input"": 6561792, ""layer_output"": 4485120}","{""0"": 4505600, ""1"": 3227648, ""2"": 1638400, ""3"": 1064960, ""4"": 417792, ""5"": 192512}",10338304,-708608,True
