model_seed,order,batch_count,median_d,mean_d
0,ABC,1,0.11841708384892863,0.11841708384892863
0,BCA,1,0.10993271057919365,0.10993271057919365
0,CAB,1,0.08164171508465122,0.08164171508465122
0,ACB,1,0.09356368422929448,0.09356368422929448
0,CBA,1,0.11148034049859372,0.11148034049859372
0,BAC,1,0.10368266186907055,0.10368266186907055
