source_git_commit,source_git_branch,experiment_image,torch2pc_commit,torch_version,torch_hip_version,device_name,dtype,cpu_thread_count,visible_rocm_devices,model_architecture,batch_size,benchmark_schema_id,observer_schema_id,key,phase,lane,arm,model_seed,batch_index,repeat_index,execution_order,reference_elapsed_ns,candidate_elapsed_ns,runtime_delta_ns,runtime_ratio,runtime_overhead_fraction,candidate_payload_bytes,candidate_observer_records,candidate_cleanup_complete,passed_structure
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,AMD Radeon RX 7700 XT,torch.float32,4,0,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:rocm:joint_vjp:s1:b7:r2,measured,rocm,joint_vjp,1,7,2,on_then_off,5063557,5496824,433267,1.085565739656925,0.08556573965692493,5523456,12,True,True
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,AMD Radeon RX 7700 XT,torch.float32,4,0,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:rocm:fixedpred:s1:b8:r0,measured,rocm,fixedpred,1,8,0,on_then_off,11419460,12035752,616292,1.0539685764475728,0.0539685764475728,5523456,12,True,True
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,AMD Radeon RX 7700 XT,torch.float32,4,0,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:rocm:fixedpred:s1:b8:r1,measured,rocm,fixedpred,1,8,1,off_then_on,11638353,12309728,671375,1.0576864269368698,0.05768642693686976,5523456,12,True,True
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,AMD Radeon RX 7700 XT,torch.float32,4,0,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:rocm:fixedpred:s1:b8:r2,measured,rocm,fixedpred,1,8,2,on_then_off,11132940,12364622,1231682,1.1106340283878293,0.11063402838782932,5523456,12,True,True
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,AMD Radeon RX 7700 XT,torch.float32,4,0,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:rocm:joint_vjp:s1:b8:r0,measured,rocm,joint_vjp,1,8,0,off_then_on,4915939,5648079,732140,1.1489318724255935,0.14893187242559347,5523456,12,True,True
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,AMD Radeon RX 7700 XT,torch.float32,4,0,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:rocm:joint_vjp:s1:b8:r1,measured,rocm,joint_vjp,1,8,1,on_then_off,5075830,5535015,459185,1.090465007693323,0.09046500769332311,5523456,12,True,True
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,AMD Radeon RX 7700 XT,torch.float32,4,0,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:rocm:joint_vjp:s1:b8:r2,measured,rocm,joint_vjp,1,8,2,off_then_on,4841177,5705647,864470,1.1785660801082052,0.17856608010820518,5523456,12,True,True
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,AMD Radeon RX 7700 XT,torch.float32,4,0,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:rocm:fixedpred:s1:b9:r0,measured,rocm,fixedpred,1,9,0,off_then_on,11242026,12389289,1147263,1.1020512672715754,0.10205126727157543,5523456,12,True,True
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,AMD Radeon RX 7700 XT,torch.float32,4,0,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:rocm:fixedpred:s1:b9:r1,measured,rocm,fixedpred,1,9,1,on_then_off,11639094,12421199,782105,1.067196381436562,0.06719638143656192,5523456,12,True,True
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,AMD Radeon RX 7700 XT,torch.float32,4,0,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:rocm:fixedpred:s1:b9:r2,measured,rocm,fixedpred,1,9,2,off_then_on,11283674,11928369,644695,1.057135202594474,0.05713520259447402,5523456,12,True,True
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,AMD Radeon RX 7700 XT,torch.float32,4,0,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:rocm:joint_vjp:s1:b9:r0,measured,rocm,joint_vjp,1,9,0,on_then_off,4936077,5522212,586135,1.118745108716902,0.11874510871690203,5523456,12,True,True
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,AMD Radeon RX 7700 XT,torch.float32,4,0,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:rocm:joint_vjp:s1:b9:r1,measured,rocm,joint_vjp,1,9,1,off_then_on,4826259,5646787,820528,1.1700132545725375,0.17001325457253746,5523456,12,True,True
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,AMD Radeon RX 7700 XT,torch.float32,4,0,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:rocm:joint_vjp:s1:b9:r2,measured,rocm,joint_vjp,1,9,2,on_then_off,5025324,5523283,497959,1.09908992932595,0.09908992932594995,5523456,12,True,True
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,AMD Radeon RX 7700 XT,torch.float32,4,0,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:rocm:fixedpred:s2:b0:r0,measured,rocm,fixedpred,2,0,0,off_then_on,11211007,11914283,703276,1.0627308501368342,0.06273085013683422,5523456,12,True,True
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,AMD Radeon RX 7700 XT,torch.float32,4,0,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:rocm:fixedpred:s2:b0:r1,measured,rocm,fixedpred,2,0,1,on_then_off,11128502,11973644,845142,1.075943914104522,0.07594391410452195,5523456,12,True,True
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,AMD Radeon RX 7700 XT,torch.float32,4,0,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:rocm:fixedpred:s2:b0:r2,measured,rocm,fixedpred,2,0,2,off_then_on,11205807,11945672,739865,1.0660251421428193,0.06602514214281929,5523456,12,True,True
