candidate_id,method,model_seed,metric,configuration_count,intercept_log2,beta_log2_depth,beta_log2_width,beta_log2_batch_size,multiplier_per_depth_doubling,multiplier_per_width_doubling,multiplier_per_batch_doubling,r_squared,maximum_absolute_log2_residual
composite_vjp,fixedpred,71,state_vjp_calls_ratio_to_baseline,16,-4.084757663079467e-15,-0.9999999999999997,1.1102230246251565e-16,-1.1102230246251565e-16,0.5000000000000001,1.0,0.9999999999999999,1.0,3.552713678800501e-15
composite_vjp,fixedpred,71,graph_span_ratio_to_baseline,16,4.084757663079467e-15,0.9999999999999997,-1.1102230246251565e-16,1.1102230246251565e-16,1.9999999999999996,0.9999999999999999,1.0,1.0,3.552713678800501e-15
composite_vjp,fixedpred,71,dependency_radius_ratio_to_baseline,16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
composite_vjp,fixedpred,72,device_time_ratio_to_baseline,16,0.3780979056748643,-0.05157721529626326,-0.002578089532778653,0.0016350162444689759,0.9648809034594538,0.9982146002349058,1.0011339493349574,0.8901315314657712,0.03485065184205846
composite_vjp,fixedpred,72,peak_allocated_ratio_to_baseline,16,0.0001459051446096637,-0.0005347091202279842,-0.0007674581590518907,0.0013750557045202206,0.9996294365564934,0.9994681800072664,1.0009535703440822,0.806762139600578,0.0017492150150461246
composite_vjp,fixedpred,72,peak_reserved_ratio_to_baseline,16,-7.491542973647821e-05,-0.003104435286662491,-0.00041059837865260263,0.002311886198948779,0.9978504829614745,0.9997154353876865,1.001603762053604,0.5661296202357311,0.007887851780143448
composite_vjp,fixedpred,72,saved_tensor_bytes_ratio_to_baseline,16,2.6714128842916693,-0.04299808591855999,0.05780295271662633,-0.09926958461939175,0.9706357575501262,1.0408794217814177,0.9335054920823734,0.9538372578359195,0.07132905026360303
composite_vjp,fixedpred,72,state_vjp_calls_ratio_to_baseline,16,-1.516697664485251e-15,-1.0000000000000004,2.220446049250313e-16,2.220446049250313e-16,0.49999999999999983,1.0000000000000002,1.0000000000000002,1.0,1.1102230246251565e-15
composite_vjp,fixedpred,72,graph_span_ratio_to_baseline,16,1.516697664485251e-15,1.0000000000000004,-2.220446049250313e-16,-2.220446049250313e-16,2.0000000000000004,0.9999999999999999,0.9999999999999999,1.0,1.1102230246251565e-15
composite_vjp,fixedpred,72,dependency_radius_ratio_to_baseline,16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
composite_vjp,strict,70,device_time_ratio_to_baseline,16,0.24146315410623165,-0.07973828712800002,0.00531407490324589,-0.0011939406900985175,0.9462292823906093,1.0036902282239555,0.9991727657239899,0.8984614227705122,0.05272190722315051
composite_vjp,strict,70,peak_allocated_ratio_to_baseline,16,0.1464453825914384,0.15847591375284567,0.009761466547784613,-0.17669946184982352,1.1161074412029222,1.006789075007388,0.8847247194871687,0.8831424921034593,0.2394145539071365
composite_vjp,strict,70,peak_reserved_ratio_to_baseline,16,0.0908113686349407,0.15047860899139903,0.01589480023000884,-0.1688761030988543,1.109937628890716,1.0110783514177717,0.8895353824780277,0.8930398148123044,0.2183755892365007
composite_vjp,strict,70,saved_tensor_bytes_ratio_to_baseline,16,0.23045013190805455,-0.046456841601264495,-0.009110005142353134,0.009057987941888328,0.9683115166326669,0.9937053206472524,1.0062982700171341,0.8551903818097473,0.03624755660206361
composite_vjp,strict,70,state_vjp_calls_ratio_to_baseline,16,0.6091819036982841,-1.1207237102548062,2.220446049250313e-16,-2.220446049250313e-16,0.45986308277311694,1.0000000000000002,0.9999999999999999,0.9987415364322542,0.054365694991469926
composite_vjp,strict,70,graph_span_ratio_to_baseline,16,-0.6091819036982841,1.1207237102548062,-2.220446049250313e-16,2.220446049250313e-16,2.174560292967398,0.9999999999999999,1.0000000000000002,0.9987415364322542,0.054365694991469926
composite_vjp,strict,70,dependency_radius_ratio_to_baseline,16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
composite_vjp,strict,71,device_time_ratio_to_baseline,16,0.2618187637864049,-0.08230479810919848,0.00145300326056675,0.00036522133330915,0.9445474654199663,1.0010076524543536,1.00025318418317,0.8739946406771917,0.06485964907133522
composite_vjp,strict,71,peak_allocated_ratio_to_baseline,16,0.14663591738968956,0.15823000784649385,0.009823970652256597,-0.17663695774535165,1.115917218033803,1.0068326946296469,0.8847630506123517,0.8835291069943026,0.2379739370194489
composite_vjp,strict,71,peak_reserved_ratio_to_baseline,16,0.09144229990250588,0.15085512072103383,0.015555532610139276,-0.1688392602570547,1.1102273360438515,1.0108406117667694,0.8895580992885226,0.8926216078811442,0.21897123131770424
composite_vjp,strict,71,saved_tensor_bytes_ratio_to_baseline,16,0.23045013190805463,-0.04645684160126455,-0.00911000514235312,0.009057987941888314,0.9683115166326669,0.9937053206472524,1.0062982700171341,0.8551903818097473,0.036247556602063635
composite_vjp,strict,71,state_vjp_calls_ratio_to_baseline,16,0.6091819036982868,-1.1207237102548075,2.220446049250313e-16,0.0,0.45986308277311655,1.0000000000000002,1.0,0.9987415364322542,0.05436569499147037
composite_vjp,strict,71,graph_span_ratio_to_baseline,16,-0.6091819036982868,1.1207237102548075,-2.220446049250313e-16,0.0,2.1745602929674,0.9999999999999999,1.0,0.9987415364322542,0.05436569499147037
composite_vjp,strict,71,dependency_radius_ratio_to_baseline,16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
composite_vjp,strict,72,device_time_ratio_to_baseline,16,0.2949952006900942,-0.07821841069675323,-0.010641451932118698,0.005576491362673269,0.9472266583814654,0.9926510442040621,1.0038728092850935,0.8591510422060381,0.07819368037494795
composite_vjp,strict,72,peak_allocated_ratio_to_baseline,16,0.14781259043932177,0.158390463262353,0.009690257805707536,-0.17677067059190085,1.116041336377427,1.0067393829988422,0.8846810521993395,0.8829122253952771,0.23947152090079937
composite_vjp,strict,72,peak_reserved_ratio_to_baseline,16,0.09040719281539489,0.15049260801398615,0.015863862624076047,-0.1688315594370719,1.1099483990929295,1.011056669768271,0.8895628475858935,0.8934015993105372,0.21732097746598456
composite_vjp,strict,72,saved_tensor_bytes_ratio_to_baseline,16,0.23045013190805438,-0.04645684160126454,-0.00911000514235313,0.009057987941888338,0.9683115166326669,0.9937053206472524,1.0062982700171343,0.8551903818097474,0.036247556602063746
composite_vjp,strict,72,state_vjp_calls_ratio_to_baseline,16,0.6091819036982853,-1.120723710254807,-3.3306690738754696e-16,4.440892098500626e-16,0.45986308277311666,0.9999999999999998,1.0000000000000002,0.9987415364322542,0.05436569499146948
composite_vjp,strict,72,graph_span_ratio_to_baseline,16,-0.6091819036982853,1.120723710254807,3.3306690738754696e-16,-5.551115123125783e-16,2.1745602929673993,1.0000000000000002,0.9999999999999997,0.9987415364322542,0.05436569499147037
composite_vjp,strict,72,dependency_radius_ratio_to_baseline,16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
isolated_layer_vjp,fixedpred,70,device_time_ratio_to_baseline,16,0.5852827128268628,0.023113897633001736,0.0033723423527473595,0.0017318747653220987,1.0161503626862405,1.0023402637459626,1.0012011649321038,0.611666609970845,0.039988987951073196
isolated_layer_vjp,fixedpred,70,peak_allocated_ratio_to_baseline,16,-0.0017157594405684165,0.00017012868689565225,0.00035381785085997284,-0.0002711233702228003,1.0001179311729882,1.000245277921467,0.9998120892577818,0.895993460257839,0.0003386865794528257
isolated_layer_vjp,fixedpred,70,peak_reserved_ratio_to_baseline,16,0.008302730832267631,-0.0015177079518836414,-0.0010078900905948812,0.0005216408579118144,0.9989485581649773,0.9993016278008512,1.0003616392656445,0.41623501001041574,0.005406219787114868
isolated_layer_vjp,fixedpred,70,saved_tensor_bytes_ratio_to_baseline,16,2.6714128842916662,-0.042998085918559775,0.05780295271662662,-0.099269584619392,0.9706357575501264,1.040879421781418,0.9335054920823733,0.9538372578359195,0.07132905026360481
