pair_id,comparison,scope,metric_kind,component,passed,finite,presence_match,reference_l2,candidate_l2,difference_l2,relative_l2,cosine,max_abs,zero_case,reference_scalar,candidate_scalar
rocm_float32__fixedpred__seed-1__batch-0,b1_b2,trajectory,tensor,trajectory/after_sweep/sweep_0/beliefs/layer_0,True,True,True,198.61801164763378,198.61801164763378,0.0,0.0,0.999999999999978,0.0,both_active,,
rocm_float32__fixedpred__seed-1__batch-0,b1_b2,trajectory,tensor,trajectory/after_sweep/sweep_0/beliefs/layer_1,True,True,True,247.79563792888467,247.79563792888467,0.0,0.0,1.000000000000091,0.0,both_active,,
rocm_float32__fixedpred__seed-1__batch-0,b1_b2,trajectory,tensor,trajectory/after_sweep/sweep_0/beliefs/layer_2,True,True,True,197.28034025685847,197.28034025685847,0.0,0.0,0.9999999999999689,0.0,both_active,,
rocm_float32__fixedpred__seed-1__batch-0,b1_b2,trajectory,tensor,trajectory/after_sweep/sweep_0/beliefs/layer_3,True,True,True,197.28034025685847,197.28034025685847,0.0,0.0,0.9999999999999689,0.0,both_active,,
rocm_float32__fixedpred__seed-1__batch-0,b1_b2,trajectory,tensor,trajectory/after_sweep/sweep_0/beliefs/layer_4,True,True,True,148.20649671715566,148.20649671715566,0.0,0.0,0.9999999999999871,0.0,both_active,,
rocm_float32__fixedpred__seed-1__batch-0,b1_b2,trajectory,tensor,trajectory/after_sweep/sweep_0/beliefs/layer_5,True,True,True,121.74452608453727,121.74452608453727,0.0,0.0,0.9999999999999927,0.0,both_active,,
rocm_float32__fixedpred__seed-1__batch-0,b1_b2,trajectory,tensor,trajectory/after_sweep/sweep_0/beliefs/layer_6,True,True,True,186.80240369237447,186.80240369237447,0.0,0.0,1.0000000000000002,0.0,both_active,,
rocm_float32__fixedpred__seed-1__batch-0,b1_b2,trajectory,tensor,trajectory/after_sweep/sweep_0/prediction_errors/layer_0,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero,,
rocm_float32__fixedpred__seed-1__batch-0,b1_b2,trajectory,tensor,trajectory/after_sweep/sweep_0/prediction_errors/layer_1,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero,,
rocm_float32__fixedpred__seed-1__batch-0,b1_b2,trajectory,tensor,trajectory/after_sweep/sweep_0/prediction_errors/layer_2,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero,,
rocm_float32__fixedpred__seed-1__batch-0,b1_b2,trajectory,tensor,trajectory/after_sweep/sweep_0/prediction_errors/layer_3,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero,,
rocm_float32__fixedpred__seed-1__batch-0,b1_b2,trajectory,tensor,trajectory/after_sweep/sweep_0/prediction_errors/layer_4,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero,,
rocm_float32__fixedpred__seed-1__batch-0,b1_b2,trajectory,tensor,trajectory/after_sweep/sweep_0/prediction_errors/layer_5,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero,,
rocm_float32__fixedpred__seed-1__batch-0,b1_b2,trajectory,tensor,trajectory/after_sweep/sweep_0/prediction_errors/layer_6,True,True,True,0.023196918172905336,0.023196918172905336,0.0,0.0,1.0000000000000002,0.0,both_active,,
rocm_float32__fixedpred__seed-1__batch-0,b1_b2,trajectory,tensor,trajectory/after_sweep/sweep_0/state_corrections/layer_0,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero,,
rocm_float32__fixedpred__seed-1__batch-0,b1_b2,trajectory,tensor,trajectory/after_sweep/sweep_0/state_corrections/layer_1,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero,,
rocm_float32__fixedpred__seed-1__batch-0,b1_b2,trajectory,tensor,trajectory/after_sweep/sweep_0/state_corrections/layer_2,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero,,
rocm_float32__fixedpred__seed-1__batch-0,b1_b2,trajectory,tensor,trajectory/after_sweep/sweep_0/state_corrections/layer_3,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero,,
rocm_float32__fixedpred__seed-1__batch-0,b1_b2,trajectory,tensor,trajectory/after_sweep/sweep_0/state_corrections/layer_4,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero,,
rocm_float32__fixedpred__seed-1__batch-0,b1_b2,trajectory,tensor,trajectory/after_sweep/sweep_0/state_corrections/layer_5,True,True,True,0.0034377185630218026,0.0034377185630218026,0.0,0.0,0.9999999999999994,0.0,both_active,,
rocm_float32__fixedpred__seed-1__batch-0,b1_b2,trajectory,tensor,trajectory/after_sweep/sweep_0/state_corrections/layer_6,True,True,True,,,,,,,both_missing,,
